insertId,"'labels.""execution-date""","'labels.""map-index""",labels.process,"'labels.""task-id""","'labels.""try-number""",labels.worker_id,labels.workflow,logName,receiveLocation,receiveTimestamp,resource.labels.environment_name,resource.labels.location,resource.labels.project_id,resource.type,severity,textPayload,timestamp
2jipwuf1oe0rv,'2025-09-17T17:18:36.081800+00:00,'-1,task_command.py:473,ingest_clickstream,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:30:15.305602645Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'Running <TaskInstance: etl_pipeline_clicks_transactions.ingest_clickstream manual__2025-09-17T17:18:36.0818+00:00 [running]> on host airflow-worker-dg2dl,'2025-09-17T17:30:09.306624648Z
1eipueef4vh0ne,'2025-09-17T17:18:36.081800+00:00,'-1,standard_task_runner.py:105,ingest_clickstream,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:30:10.215024125Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,Job 202: Subtask ingest_clickstream,'2025-09-17T17:30:09.168504686Z
1eipueef4vh0nd,'2025-09-17T17:18:36.081800+00:00,'-1,standard_task_runner.py:104,ingest_clickstream,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:30:10.215024125Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,"'Running: ['airflow', 'tasks', 'run', 'etl_pipeline_clicks_transactions', 'ingest_clickstream', 'manual__2025-09-17T17:18:36.0818+00:00', '--job-id', '202', '--raw', '--subdir', 'DAGS_FOLDER/etl_pipeline_dag.py', '--cfg-path', '/tmp/tmpbmo5333z']",'2025-09-17T17:30:09.168194236Z
1eipueef4vh0nc,'2025-09-17T17:18:36.081800+00:00,'-1,standard_task_runner.py:72,ingest_clickstream,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:30:10.215024125Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,Started process 378 to run task,'2025-09-17T17:30:09.167172316Z
1eipueef4vh0nb,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:2892,ingest_clickstream,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:30:10.215024125Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'Executing <Task(PythonOperator): ingest_clickstream> on 2025-09-17 17:18:36.081800+00:00,'2025-09-17T17:30:09.154648338Z
1eipueef4vh0na,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:2869,ingest_clickstream,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:30:10.215024125Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,Starting attempt 2 of 2,'2025-09-17T17:30:09.120429742Z
1eipueef4vh0n9,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:2616,ingest_clickstream,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:30:10.215024125Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: etl_pipeline_clicks_transactions.ingest_clickstream manual__2025-09-17T17:18:36.0818+00:00 [queued]>,'2025-09-17T17:30:09.120155992Z
1eipueef4vh0n8,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:2616,ingest_clickstream,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:30:10.215024125Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: etl_pipeline_clicks_transactions.ingest_clickstream manual__2025-09-17T17:18:36.0818+00:00 [queued]>,'2025-09-17T17:30:09.096998515Z
1eipueef4vh0n7,'2025-09-17T17:18:36.081800+00:00,'-1,local_task_job_runner.py:123,ingest_clickstream,2,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:30:10.215024125Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,::group::Pre task execution logs,'2025-09-17T17:30:09.042616562Z
1qqx1cgf19neod,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:733,ingest_clickstream,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:18:51.220868647Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,::endgroup::,'2025-09-17T17:18:46.983610205Z
1qqx1cgf19neoc,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:3136,ingest_clickstream,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:18:51.220868647Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='sureshav2004@gmail.com' AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='etl_pipeline_clicks_transactions' AIRFLOW_CTX_TASK_ID='ingest_clickstream' AIRFLOW_CTX_EXECUTION_DATE='2025-09-17T17:18:36.081800+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-09-17T17:18:36.0818+00:00','2025-09-17T17:18:46.982181275Z
1qqx1cgf19neob,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:733,ingest_transactions,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:18:51.220868647Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,::endgroup::,'2025-09-17T17:18:46.971771796Z
1qqx1cgf19neoa,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:3136,ingest_transactions,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:18:51.220868647Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='sureshav2004@gmail.com' AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='etl_pipeline_clicks_transactions' AIRFLOW_CTX_TASK_ID='ingest_transactions' AIRFLOW_CTX_EXECUTION_DATE='2025-09-17T17:18:36.081800+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-09-17T17:18:36.0818+00:00','2025-09-17T17:18:46.970061907Z
1qqx1cgf19neo9,'2025-09-17T17:18:36.081800+00:00,'-1,task_command.py:473,ingest_clickstream,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:18:51.220868647Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'Running <TaskInstance: etl_pipeline_clicks_transactions.ingest_clickstream manual__2025-09-17T17:18:36.0818+00:00 [running]> on host airflow-worker-dg2dl,'2025-09-17T17:18:46.372776493Z
1qqx1cgf19neo8,'2025-09-17T17:18:36.081800+00:00,'-1,task_command.py:473,ingest_transactions,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:18:51.220868647Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'Running <TaskInstance: etl_pipeline_clicks_transactions.ingest_transactions manual__2025-09-17T17:18:36.0818+00:00 [running]> on host airflow-worker-dg2dl,'2025-09-17T17:18:46.280120505Z
1qqx1cgf19neo7,'2025-09-17T17:18:36.081800+00:00,'-1,standard_task_runner.py:72,ingest_transactions,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:18:51.220868647Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,Started process 778 to run task,'2025-09-17T17:18:45.898671793Z
1qqx1cgf19neo6,'2025-09-17T17:18:36.081800+00:00,'-1,standard_task_runner.py:105,ingest_transactions,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:18:51.220868647Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,Job 200: Subtask ingest_transactions,'2025-09-17T17:18:45.890125514Z
1qqx1cgf19neo5,'2025-09-17T17:18:36.081800+00:00,'-1,standard_task_runner.py:104,ingest_transactions,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:18:51.220868647Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,"'Running: ['airflow', 'tasks', 'run', 'etl_pipeline_clicks_transactions', 'ingest_transactions', 'manual__2025-09-17T17:18:36.0818+00:00', '--job-id', '200', '--raw', '--subdir', 'DAGS_FOLDER/etl_pipeline_dag.py', '--cfg-path', '/tmp/tmpx7pb4cw4']",'2025-09-17T17:18:45.887888445Z
1qqx1cgf19neo4,'2025-09-17T17:18:36.081800+00:00,'-1,standard_task_runner.py:72,ingest_clickstream,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:18:51.220868647Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,Started process 777 to run task,'2025-09-17T17:18:45.874070037Z
1qqx1cgf19neo3,'2025-09-17T17:18:36.081800+00:00,'-1,standard_task_runner.py:105,ingest_clickstream,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:18:51.220868647Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,Job 199: Subtask ingest_clickstream,'2025-09-17T17:18:45.870217657Z
1qqx1cgf19neo2,'2025-09-17T17:18:36.081800+00:00,'-1,standard_task_runner.py:104,ingest_clickstream,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:18:51.220868647Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,"'Running: ['airflow', 'tasks', 'run', 'etl_pipeline_clicks_transactions', 'ingest_clickstream', 'manual__2025-09-17T17:18:36.0818+00:00', '--job-id', '199', '--raw', '--subdir', 'DAGS_FOLDER/etl_pipeline_dag.py', '--cfg-path', '/tmp/tmplcygdm9j']",'2025-09-17T17:18:45.809768105Z
1qqx1cgf19neo1,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:2892,ingest_transactions,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:18:51.220868647Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'Executing <Task(PythonOperator): ingest_transactions> on 2025-09-17 17:18:36.081800+00:00,'2025-09-17T17:18:45.677126911Z
1qqx1cgf19neo0,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:2892,ingest_clickstream,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:18:51.220868647Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'Executing <Task(PythonOperator): ingest_clickstream> on 2025-09-17 17:18:36.081800+00:00,'2025-09-17T17:18:45.670567623Z
1qqx1cgf19nenz,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:2869,ingest_transactions,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:18:51.220868647Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,Starting attempt 1 of 2,'2025-09-17T17:18:45.521196922Z
1qqx1cgf19neny,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:2616,ingest_transactions,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:18:51.220868647Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: etl_pipeline_clicks_transactions.ingest_transactions manual__2025-09-17T17:18:36.0818+00:00 [queued]>,'2025-09-17T17:18:45.521147952Z
1qqx1cgf19nenx,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:2616,ingest_transactions,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:18:51.220868647Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: etl_pipeline_clicks_transactions.ingest_transactions manual__2025-09-17T17:18:36.0818+00:00 [queued]>,'2025-09-17T17:18:45.481103137Z
1qqx1cgf19nenw,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:2869,ingest_clickstream,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:18:51.220868647Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,Starting attempt 1 of 2,'2025-09-17T17:18:45.479760477Z
1qqx1cgf19nenv,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:2616,ingest_clickstream,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:18:51.220868647Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: etl_pipeline_clicks_transactions.ingest_clickstream manual__2025-09-17T17:18:36.0818+00:00 [queued]>,'2025-09-17T17:18:45.477873387Z
1qqx1cgf19nenu,'2025-09-17T17:18:36.081800+00:00,'-1,taskinstance.py:2616,ingest_clickstream,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:18:51.220868647Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,'Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: etl_pipeline_clicks_transactions.ingest_clickstream manual__2025-09-17T17:18:36.0818+00:00 [queued]>,'2025-09-17T17:18:45.403108337Z
1qqx1cgf19nent,'2025-09-17T17:18:36.081800+00:00,'-1,local_task_job_runner.py:123,ingest_transactions,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:18:51.220868647Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,::group::Pre task execution logs,'2025-09-17T17:18:45.324159027Z
1qqx1cgf19nens,'2025-09-17T17:18:36.081800+00:00,'-1,local_task_job_runner.py:123,ingest_clickstream,1,'airflow-worker-dg2dl,etl_pipeline_clicks_transactions,'projects/neon-camp-471705-q5/logs/airflow-worker,,'2025-09-17T17:18:51.220868647Z,composerenv,'us-central1,'neon-camp-471705-q5,cloud_composer_environment,INFO,::group::Pre task execution logs,'2025-09-17T17:18:45.285680582Z
